model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_sports,home_promoted,0.01596226447903905,-0.0219583130450687,0.005996048566029841,0.014638875363379197,92
logistic_sports,missingindicator_home_segunda_position,-0.015962264479039007,0.021958313045068754,-0.005996048566029697,0.014638875363379154,93
logistic_sports,home_segunda_position,0.02166871733961954,-0.003000033497939114,-0.018668683841680345,0.014445811559746334,94
logistic_sports,home_division_changed,-0.016420318449733292,-0.002617731598788741,0.019038050048521996,0.012692033365681343,95
logistic_sports,away_form_win_rate_5,-0.0032345543761873622,0.016683780238423634,-0.013449225862236023,0.011122520158949005,96
logistic_sports,home_form_shots_on_target_for_avg_5,-0.014477261985528997,0.008785560285717862,0.005691701699810993,0.009651507990352618,97
logistic_sports,missingindicator_home_league_position_pre,0.013915388402653254,-0.004369085900030495,-0.009546302502622946,0.009276925601768899,98
logistic_sports,missingindicator_away_league_position_pre,0.013915388402653254,-0.004369085900030495,-0.009546302502622946,0.009276925601768899,99
logistic_sports,missingindicator_league_position_advantage,0.013915388402653254,-0.004369085900030495,-0.009546302502622946,0.009276925601768899,100
logistic_sports,missingindicator_home_days_rest,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,101
logistic_sports,missingindicator_home_form_ppg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,102
logistic_sports,missingindicator_home_form_win_rate_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,103
logistic_sports,missingindicator_home_form_draw_rate_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,104
logistic_sports,missingindicator_home_form_goals_for_avg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,105
logistic_sports,missingindicator_home_form_goals_against_avg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,106
logistic_sports,missingindicator_home_form_goal_difference_avg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,107
logistic_sports,missingindicator_home_form_shots_on_target_for_avg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,108
logistic_sports,missingindicator_home_form_shots_on_target_against_avg_5,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,109
logistic_sports,missingindicator_home_form_ppg_10,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,110
logistic_sports,missingindicator_home_form_goals_for_avg_10,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,111
logistic_sports,missingindicator_home_form_goals_against_avg_10,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,112
logistic_sports,missingindicator_home_form_goal_difference_avg_10,0.013390144950352715,-0.010562025764724625,-0.0028281191856279965,0.008926763300235112,113
logistic_sports,missingindicator_home_venue_ppg_5,-0.006652118937777002,0.011811399595123881,-0.0051592806573469985,0.007874266396749293,114
logistic_sports,missingindicator_home_venue_win_rate_5,-0.006652118937777002,0.011811399595123881,-0.0051592806573469985,0.007874266396749293,115
logistic_sports,missingindicator_home_venue_goals_for_avg_5,-0.006652118937777002,0.011811399595123881,-0.0051592806573469985,0.007874266396749293,116
logistic_sports,missingindicator_home_venue_goals_against_avg_5,-0.006652118937777002,0.011811399595123881,-0.0051592806573469985,0.007874266396749293,117
logistic_sports,missingindicator_home_venue_shots_on_target_for_avg_5,-0.006652118937777002,0.011811399595123881,-0.0051592806573469985,0.007874266396749293,118
logistic_sports,home_season_goal_difference_avg_pre,0.0027299642243532145,0.003842527233807986,-0.0065724914581617565,0.004381660972107653,119
logistic_sports,missingindicator_away_days_rest,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,120
logistic_sports,missingindicator_away_form_ppg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,121
logistic_sports,missingindicator_away_form_win_rate_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,122
logistic_sports,missingindicator_away_form_draw_rate_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,123
logistic_sports,missingindicator_away_form_goals_for_avg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,124
logistic_sports,missingindicator_away_form_goals_against_avg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,125
logistic_sports,missingindicator_away_form_goal_difference_avg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,126
logistic_sports,missingindicator_away_form_shots_on_target_for_avg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,127
logistic_sports,missingindicator_away_form_shots_on_target_against_avg_5,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,128
logistic_sports,missingindicator_away_form_ppg_10,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,129
logistic_sports,missingindicator_away_form_goals_for_avg_10,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,130
logistic_sports,missingindicator_away_form_goals_against_avg_10,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,131
logistic_sports,missingindicator_away_form_goal_difference_avg_10,-0.003270905559105953,-0.0010823496381968671,0.004353255197302954,0.002902170131535258,132
